http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281909%29%20-%20Alex%20van%20Lynden%20van%20Sandenburg.jpg;Alex van Lynden van Sandenburg;Dutch politician (1873-1932);https://nl.wikipedia.org/wiki/Alex_van_Lynden_van_Sandenburg
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Alexander%20de%20Savornin%20Lohman.jpg;Alexander de Savornin Lohman;Dutch politician (1837-1924);https://nl.wikipedia.org/wiki/Alexander_de_Savornin_Lohman
http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Eppo%20van%20Voorst%20tot%20Voorst%201938.jpg;Alexander Eppo van Voorst tot Voorst;Dutch politician (1880-1965);https://nl.wikipedia.org/wiki/Alexander_Eppo_van_Voorst_tot_Voorst
http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Gardner%201863.png;Alexander Gardner;Scottish photographer (1821–1882);https://nl.wikipedia.org/wiki/Alexander_Gardner
http://commons.wikimedia.org/wiki/Special:FilePath/Group%20photograph%2C%20Denmark%2C%201884%20%28on%20a%20boat%3F%29%201884.jpg;Alexander III of Russia;Emperor of Russia from 1881 to 1894;https://nl.wikipedia.org/wiki/Alexander_III_van_Rusland
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Musici%20%281911%29%20-%20Alexander%20Kosman.jpg;Alexander Kosman;Dutch violinist (1872-1956);https://nl.wikipedia.org/wiki/Alexander_Kosman
http://commons.wikimedia.org/wiki/Special:FilePath/Queen%20Victoria%20with%20Prince%20and%20Princess%20Henry%20of%20Battenberg%20and%20their%20children%2C%201889.jpg;Alexander Mountbatten, 1st Marquess of Carisbrooke;"British noble (1886-1960); eldest child of Prince Henry of Battenberg and Princess Beatrice of the United Kingdom; grandson of Queen Victoria";https://nl.wikipedia.org/wiki/Alexander_Mountbatten
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281909%29%20-%20Alexander%20van%20Dedem.jpg;Alexander van Dedem;politician;https://nl.wikipedia.org/wiki/Alexander_van_Dedem
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Alexander%20van%20Sasse%20van%20Ysselt.jpg;Alexander van Sasse van Ysselt;Dutch politician (1852-1939);https://nl.wikipedia.org/wiki/Alexander_van_Sasse_van_Ysselt
http://commons.wikimedia.org/wiki/Special:FilePath/Duke%20Alexander%20of%20W%C3%BCrttemberg%20%281804-85%29%201861.jpg;Duke Alexander of Württemberg;Great-great-grandfather of Elizabeth II of the United Kingdom;https://nl.wikipedia.org/wiki/Alexander_van_W%C3%BCrttemberg
http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Voormolen%20-%20Onze%20Musici%20%281923%29.jpg;Alexander Voormolen;Dutch composer (1895–1980);https://nl.wikipedia.org/wiki/Alexander_Voormolen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Alexander%20Willem%20Frederik%20Idenburg.jpg;Alexander Willem Frederik Idenburg;Dutch army officer and politician (1861-1935);https://nl.wikipedia.org/wiki/Alexander_Willem_Frederik_Idenburg
http://commons.wikimedia.org/wiki/Special:FilePath/Alexandra%20van%20Huffelen%2C%20wethouder%20in%20Rotterdam%20%28D66%29%20bij%20de%20nieuwjaarsborrel%20van%20D66%20Utrecht%20%2812036482523%29.jpg;Alexandra van Huffelen;Dutch politician;https://nl.wikipedia.org/wiki/Alexandra_van_Huffelen
http://commons.wikimedia.org/wiki/Special:FilePath/Ledru-Rollin.jpg;Alexandre Auguste Ledru-Rollin;French politician (1807-1874);https://nl.wikipedia.org/wiki/Alexandre_Ledru-Rollin
http://commons.wikimedia.org/wiki/Special:FilePath/Alexandros%20Zaimis.jpg;Alexandros Zaimis;Greek politician, former president of the Hellenic Republic (1855–1936);https://nl.wikipedia.org/wiki/Alexandros_Zaimis
http://commons.wikimedia.org/wiki/Special:FilePath/Alexis%20Carrel%20%281912%29.jpg;Alexis Carrel;French surgeon and biologist;https://nl.wikipedia.org/wiki/Alexis_Carrel
http://commons.wikimedia.org/wiki/Special:FilePath/Alfonso%20de%20Borb%C3%B3n%20y%20Battenberg%2C%20Prince%20of%20Asturias.jpg;Alfonso, Prince of Asturias;"Crown Prince of Spain (1907–1938); heir apparent to the throne until 1933";https://nl.wikipedia.org/wiki/Alfons_van_Bourbon_(1907-1938)
http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Cortot%20plays%20Debussy%27s%20exquisite%20%22Minstrels%22%2C%20%22The%20girl%20with%20the%20flaxen%20hair%22%2C%20Victor%20Record%20LCCN2014712786.jpg;Alfred Cortot;Franco-Swiss pianist and conductor;https://nl.wikipedia.org/wiki/Alfred_Cortot
http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Douglas%20-%20Bain%20Collection.jpg;Lord Alfred Douglas;English poet and journalist (1870–1945);https://nl.wikipedia.org/wiki/Alfred_Douglas
http://commons.wikimedia.org/wiki/Special:FilePath/A.%20Nobel%20LCCN2014697754.jpg;Alfred Nobel;Swedish chemist and inventor (1833–1896);https://nl.wikipedia.org/wiki/Alfred_Nobel
http://commons.wikimedia.org/wiki/Special:FilePath/Queen%20Victoria%20surrounded%20by%20her%20family%20-%20Coburg%2C%201894%20%281%20of%202%29.jpg;Alfred, Hereditary Prince of Saxe-Coburg and Gotha;British Royal Family member (1874–1899);https://nl.wikipedia.org/wiki/Alfred_van_Edinburgh
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20afgevaardigden%20%281913%29%20-%20Alibert%20Cornelis%20Visser%20van%20IJzendoorn.jpg;Alibert Cornelis Visser van IJzendoorn;Dutch university professor and politician (1858-1924);https://nl.wikipedia.org/wiki/Alibert_Cornelis_Visser_van_IJzendoorn
http://commons.wikimedia.org/wiki/Special:FilePath/NPG%2097%20215%20Marble.jpg;Alice Marble;American tennis player (1913–1990);https://nl.wikipedia.org/wiki/Alice_Marble
http://commons.wikimedia.org/wiki/Special:FilePath/Alice%20Terry%20LCCN2014718769.jpg;Alice Terry;American actress (1899-1987);https://nl.wikipedia.org/wiki/Alice_Terry
http://commons.wikimedia.org/wiki/Special:FilePath/Queen%20Victoria%2C%20Prince%20Albert%20%26%20royal%20children%20at%20Buckingham%20Palace%2C%201854.jpg;Princess Alice of the United Kingdom;Grand Duchess consort of Hesse and by Rhine from 1877 to 1878;https://nl.wikipedia.org/wiki/Alice_van_Saksen-Coburg_en_Gotha
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Musici%20%281911%29%20-%20Gerarda%20Alida%20L%C3%BCtkemann.jpg;Gerarda Alida Lütkemann;Dutch opera singer (1869-1942);https://nl.wikipedia.org/wiki/Alida_L%C3%BCtkemann
http://commons.wikimedia.org/wiki/Special:FilePath/PORTRET-STUDIE.%20%28Mej.%20Alida%20Klein.%29%20van%20C.%20E.%20Moegle%20%2C%20Fotograaf%20Rotterdam%2C%201892.jpg;Alida Tartaud-Klein;Dutch actress;https://nl.wikipedia.org/wiki/Alida_Tartaud-Klein
http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20von%20Battenberg.jpg;Alexandra Feodorovna;Empress consort of Russia from 1894 to 1917;https://nl.wikipedia.org/wiki/Alix_van_Hessen-Darmstadt
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Allard%20van%20der%20Borch%20van%20Verwolde.jpg;Allard van der Borch van Verwolde;(1842-1919);https://nl.wikipedia.org/wiki/Allard_van_der_Borch_van_Verwolde_(1842-1919)
http://commons.wikimedia.org/wiki/Special:FilePath/A.P.R.C.%20baron%20van%20der%20Borch%20van%20Verwolde.jpg;Allard van der Borch van Verwolde;Belgian politician;https://nl.wikipedia.org/wiki/Allard_van_der_Borch_van_Verwolde_(1881-1944)
http://commons.wikimedia.org/wiki/Special:FilePath/F.M.%20Moussa%2C%20Attache%20of%20the%20%28...%29%20Legation%2C%20right%2C%20introduced%202%20noted%20%28...%29%20engineers%20to%20Allen%20Welsh%20Dulles%2C%20Chief%20of%20the%20Near%20Eastern%20Div.%20of%20the%20State%20Dept.%20The%202%20engineers%20are%20K.%20Faki%20LCCN2016893217.jpg;Allen W. Dulles;first civilian and longest-serving Director of Central Intelligence (DCI);https://nl.wikipedia.org/wiki/Allen_Dulles
http://commons.wikimedia.org/wiki/Special:FilePath/Alma%20Ros%C3%A9%20%281906%E2%80%931944%29%201927%20%C2%A9%20Georg%20Fayer%20%281892%E2%80%931950%29.jpg;Alma Rosé;Austrian musician (1906–1944);https://nl.wikipedia.org/wiki/Alma_Ros%C3%A9
